,feat,cat,class,classcat,epsilon,nx,ncx,nc
308,ejerHistory,*BA***,AedadC,0,1.770243678368523,209,38,150
309,ejerHistory,*BBA**,AedadC,0,-0.7787114089922154,106,12,150
310,ejerHistory,*BBB**,AedadC,0,-1.9373751846742293,290,29,150
311,ejerHistory,*BB***,AedadC,0,-1.6798900339842797,399,44,150
312,ejerHistory,*B*A**,AedadC,0,0.38954903482085734,271,40,150
313,ejerHistory,*B*B**,AedadC,0,-1.3324496841613684,333,38,150
314,ejerHistory,*B****,AedadC,0,-0.32296910804302054,608,82,150
315,ejerHistory,**AA**,AedadC,0,-0.39040833911599754,451,60,150
316,ejerHistory,**AB**,AedadC,0,2.0623632449811744,111,23,150
317,ejerHistory,**A***,AedadC,0,0.8788991664845941,565,86,150
318,ejerHistory,**BA**,AedadC,0,0.2918164073930115,142,21,150
319,ejerHistory,**BB**,AedadC,0,-1.625758447857343,364,40,150
320,ejerHistory,**B***,AedadC,0,-0.890307042497083,509,64,150
321,ejerHistory,***A**,AedadC,0,-0.1976714596277429,593,81,150
322,ejerHistory,***B**,AedadC,0,-0.42621539831528205,475,63,150
323,ejerHistory,******,AedadC,0,0.0,1076,150,150
