,cat,class,classcat,epsilon,feat,nc,ncx,nx
364,BBBB**,Apuesto,ED,-3.186086563084424,estresHistory,81,9,319
365,BBB***,Apuesto,ED,-3.5956438151479095,estresHistory,81,9,358
366,BB*A**,Apuesto,ED,-1.8302045564433334,estresHistory,81,1,65
367,BB*B**,Apuesto,ED,-2.5825912564213933,estresHistory,81,14,357
368,BB****,Apuesto,ED,-3.1546603531071353,estresHistory,81,15,428
369,B*AA**,Apuesto,ED,-1.3762993611448857,estresHistory,81,1,46
370,B*AB**,Apuesto,ED,0.9907398229781245,estresHistory,81,8,76
371,B*A***,Apuesto,ED,-0.08861303221010283,estresHistory,81,9,123
372,B*BA**,Apuesto,ED,-1.2350096958115595,estresHistory,81,1,41
373,B*BB**,Apuesto,ED,-1.4875939415431916,estresHistory,81,22,396
374,B*B***,Apuesto,ED,-1.852056689133514,estresHistory,81,23,442
375,B**A**,Apuesto,ED,-1.8485832774057513,estresHistory,81,2,87
376,B**B**,Apuesto,ED,-0.9650234646923899,estresHistory,81,30,472
377,B*****,Apuesto,ED,-1.6899567993264824,estresHistory,81,32,566
378,*AAA**,Apuesto,ED,-0.6569682592294291,estresHistory,81,7,118
379,*AAB**,Apuesto,ED,0.6597952939596391,estresHistory,81,14,157
380,*AA***,Apuesto,ED,0.06818433915783399,estresHistory,81,21,275
381,*ABA**,Apuesto,ED,-0.3741537830659641,estresHistory,81,1,19
382,*ABB**,Apuesto,ED,3.9627664059265078,estresHistory,81,36,256
383,*AB***,Apuesto,ED,3.7250740056415426,estresHistory,81,37,275
384,*A*A**,Apuesto,ED,-0.7706186766306604,estresHistory,81,8,138
385,*A*B**,Apuesto,ED,3.526722669512323,estresHistory,81,50,413
386,*A****,Apuesto,ED,2.653087179310537,estresHistory,81,58,552
387,*BAA**,Apuesto,ED,-1.01367432877534,estresHistory,81,1,34
388,*BAB**,Apuesto,ED,1.7929316449925266,estresHistory,81,7,49
389,*BA***,Apuesto,ED,0.6582968315278072,estresHistory,81,8,85
390,*BBA**,Apuesto,ED,-1.0473160701881268,estresHistory,81,1,35
391,*BBB**,Apuesto,ED,-3.000751363357578,estresHistory,81,14,395
392,*BB***,Apuesto,ED,-3.2249351392975174,estresHistory,81,15,435
393,*B*A**,Apuesto,ED,-1.4574744056402837,estresHistory,81,2,69
394,*B*B**,Apuesto,ED,-2.234708608696414,estresHistory,81,21,444
395,*B****,Apuesto,ED,-2.6933771864567952,estresHistory,81,23,521
396,**AA**,Apuesto,ED,-1.0582667088501745,estresHistory,81,8,152
397,**AB**,Apuesto,ED,1.450440176101714,estresHistory,81,21,206
398,**A***,Apuesto,ED,0.3794683782767861,estresHistory,81,29,360
399,**BA**,Apuesto,ED,-1.0651067203068652,estresHistory,81,2,54
400,**BB**,Apuesto,ED,0.1475819217044013,estresHistory,81,50,651
401,**B***,Apuesto,ED,-0.20596063833316672,estresHistory,81,52,710
402,***A**,Apuesto,ED,-1.4706807551013912,estresHistory,81,10,207
403,***B**,Apuesto,ED,0.8397475347432292,estresHistory,81,71,857
404,******,Apuesto,ED,0.0,estresHistory,81,81,1076
405,AAAA**,Apuesto,Inv,4.698968851611936,estresHistory,85,21,103
406,AAAB**,Apuesto,Inv,0.8834311236629093,estresHistory,85,12,119
407,AAA***,Apuesto,Inv,3.8474974674479956,estresHistory,85,33,222
408,AABA**,Apuesto,Inv,0.055699476560589586,estresHistory,85,1,12
409,AABB**,Apuesto,Inv,-1.7014982282979387,estresHistory,85,8,179
410,AAB***,Apuesto,Inv,-1.633219759937063,estresHistory,85,9,191
411,AA*A**,Apuesto,Inv,4.418565374712439,estresHistory,85,22,116
412,AA*B**,Apuesto,Inv,-0.7604498061777848,estresHistory,85,20,298
413,AA****,Apuesto,Inv,1.6937152175243655,estresHistory,85,42,414
414,ABAA**,Apuesto,Inv,-0.5072630901053705,estresHistory,85,0,3
415,ABAB**,Apuesto,Inv,-0.9713348664622553,estresHistory,85,0,11
416,ABA***,Apuesto,Inv,-1.1342747519522092,estresHistory,85,0,15
417,ABBA**,Apuesto,Inv,-0.2928684816222971,estresHistory,85,0,1
418,ABBB**,Apuesto,Inv,-2.10822518781832,estresHistory,85,1,75
419,ABB***,Apuesto,Inv,-2.1279036767531396,estresHistory,85,1,76
420,AB*A**,Apuesto,Inv,-0.5857369632445942,estresHistory,85,0,4
421,AB*B**,Apuesto,Inv,-2.3161745335725055,estresHistory,85,1,86
422,AB****,Apuesto,Inv,-2.422575706643806,estresHistory,85,1,92
423,A*AA**,Apuesto,Inv,4.546659044358504,estresHistory,85,21,106
424,A*AB**,Apuesto,Inv,0.5626803000726599,estresHistory,85,12,130
425,A*A***,Apuesto,Inv,3.4383934231958007,estresHistory,85,33,237
426,A*BA**,Apuesto,Inv,-0.02771277601469482,estresHistory,85,1,13
427,A*BB**,Apuesto,Inv,-2.573965548836383,estresHistory,85,9,254
428,A*B***,Apuesto,Inv,-2.516636566430745,estresHistory,85,10,267
429,A**A**,Apuesto,Inv,4.2373580333070375,estresHistory,85,22,120
430,A**B**,Apuesto,Inv,-1.766016682406522,estresHistory,85,21,384
431,A*****,Apuesto,Inv,0.4990333055384548,estresHistory,85,43,506
432,BAAA**,Apuesto,Inv,0.7802031038918333,estresHistory,85,2,15
433,BAAB**,Apuesto,Inv,-0.0011178715598396778,estresHistory,85,3,38
434,BAA***,Apuesto,Inv,0.41411773321918377,estresHistory,85,5,53
435,BABA**,Apuesto,Inv,0.6263971401607261,estresHistory,85,1,7
436,BABB**,Apuesto,Inv,-0.8799342127561511,estresHistory,85,4,77
437,BAB***,Apuesto,Inv,-0.6616475895892688,estresHistory,85,5,84
438,BA*A**,Apuesto,Inv,0.9975671502169559,estresHistory,85,3,22
439,BA*B**,Apuesto,Inv,-0.7206660500497744,estresHistory,85,7,115
440,BA****,Apuesto,Inv,-0.28450237812393836,estresHistory,85,10,138
441,BBAA**,Apuesto,Inv,1.6986942306262764,estresHistory,85,5,31
442,BBAB**,Apuesto,Inv,-1.2039476699471137,estresHistory,85,1,38
443,BBA***,Apuesto,Inv,0.20837960321375346,estresHistory,85,6,70
444,BBBA**,Apuesto,Inv,1.471341885592193,estresHistory,85,5,34
445,BBBB**,Apuesto,Inv,-0.8717675712006652,estresHistory,85,21,319
446,BBB***,Apuesto,Inv,-0.44687571598111514,estresHistory,85,26,358
447,BB*A**,Apuesto,Inv,2.237245883163629,estresHistory,85,10,65
448,BB*B**,Apuesto,Inv,-1.216860311749443,estresHistory,85,22,357
449,BB****,Apuesto,Inv,-0.3244298292189494,estresHistory,85,32,428
450,B*AA**,Apuesto,Inv,1.8400229507718213,estresHistory,85,7,46
451,B*AB**,Apuesto,Inv,-0.8521100161738057,estresHistory,85,4,76
452,B*A***,Apuesto,Inv,0.4290370845202415,estresHistory,85,11,123
453,B*BA**,Apuesto,Inv,1.5986906439738993,estresHistory,85,6,41
454,B*BB**,Apuesto,Inv,-1.1704498569135198,estresHistory,85,25,396
455,B*B***,Apuesto,Inv,-0.6906167485938082,estresHistory,85,31,442
456,B**A**,Apuesto,Inv,2.435438455963912,estresHistory,85,13,87
457,B**B**,Apuesto,Inv,-1.4140109427457683,estresHistory,85,29,472
458,B*****,Apuesto,Inv,-0.4226012544355179,estresHistory,85,42,566
459,*AAA**,Apuesto,Inv,4.668329532376002,estresHistory,85,23,118
460,*AAB**,Apuesto,Inv,0.7685740128099794,estresHistory,85,15,157
461,*AA***,Apuesto,Inv,3.6387139072413848,estresHistory,85,38,275
462,*ABA**,Apuesto,Inv,0.42447409896598637,estresHistory,85,2,19
463,*ABB**,Apuesto,Inv,-1.90536788631918,estresHistory,85,12,256
464,*AB***,Apuesto,Inv,-1.7267944545813485,estresHistory,85,14,275
465,*A*A**,Apuesto,Inv,4.449382552721798,estresHistory,85,25,138
466,*A*B**,Apuesto,Inv,-1.0262409918392372,estresHistory,85,27,413
467,*A****,Apuesto,Inv,1.3245492160904175,estresHistory,85,52,552
468,*BAA**,Apuesto,Inv,1.471341885592193,estresHistory,85,5,34
469,*BAB**,Apuesto,Inv,-1.5204550247584465,estresHistory,85,1,49
470,*BA***,Apuesto,Inv,-0.2873892948906785,estresHistory,85,6,85
471,*BBA**,Apuesto,Inv,1.4006665863108472,estresHistory,85,5,35
472,*BBB**,Apuesto,Inv,-1.7168088411415363,estresHistory,85,22,395
473,*BB***,Apuesto,Inv,-1.3088767020428624,estresHistory,85,27,435
474,*B*A**,Apuesto,Inv,2.030401196470084,estresHistory,85,10,69
475,*B*B**,Apuesto,Inv,-2.124409509279869,estresHistory,85,23,444
476,*B****,Apuesto,Inv,-1.3248934303848248,estresHistory,85,33,521
477,**AA**,Apuesto,Inv,4.809083450429416,estresHistory,85,28,152
478,**AB**,Apuesto,Inv,-0.07057768842066342,estresHistory,85,16,206
479,**A***,Apuesto,Inv,3.040616688762036,estresHistory,85,44,360
480,**BA**,Apuesto,Inv,1.379429464924993,estresHistory,85,7,54
481,**BB**,Apuesto,Inv,-2.5321396246934005,estresHistory,85,34,651
482,**B***,Apuesto,Inv,-2.099181919932037,estresHistory,85,41,710
483,***A**,Apuesto,Inv,4.805158318881767,estresHistory,85,35,207
484,***B**,Apuesto,Inv,-2.2415285559735647,estresHistory,85,50,857
485,******,Apuesto,Inv,0.0,estresHistory,85,85,1076
486,AAAA**,Apuesto,Tec,-1.5204881722990014,estresHistory,57,2,103
487,AAAB**,Apuesto,Tec,-0.9429279870652003,estresHistory,57,4,119
488,AAA***,Apuesto,Tec,-1.7260388427236808,estresHistory,57,6,222
489,AABA**,Apuesto,Tec,0.46953819289079557,estresHistory,57,1,12
490,AABB**,Apuesto,Tec,-0.16095939186008645,estresHistory,57,9,179
491,AAB***,Apuesto,Tec,-0.03812962354510425,estresHistory,57,10,191
492,AA*A**,Apuesto,Tec,-1.3036975216135067,estresHistory,57,3,116
493,AA*B**,Apuesto,Tec,-0.7206078297573969,estresHistory,57,13,298
494,AA****,Apuesto,Tec,-1.3014638499657059,estresHistory,57,16,414
495,ABAA**,Apuesto,Tec,-0.40964811726696965,estresHistory,57,0,3
496,ABAB**,Apuesto,Tec,-0.7844164242254881,estresHistory,57,0,11
497,ABA***,Apuesto,Tec,-0.9160010370637495,estresHistory,57,0,15
498,ABBA**,Apuesto,Tec,-0.2365104507771083,estresHistory,57,0,1
499,ABBB**,Apuesto,Tec,1.0449620394845158,estresHistory,57,6,75
500,ABB***,Apuesto,Tec,1.0109349155848966,estresHistory,57,6,76
501,AB*A**,Apuesto,Tec,-0.4730209015542166,estresHistory,57,0,4
502,AB*B**,Apuesto,Tec,0.6953080684118679,estresHistory,57,6,86
503,AB****,Apuesto,Tec,0.5243052257135264,estresHistory,57,6,92
504,A*AA**,Apuesto,Tec,-1.5677331759172726,estresHistory,57,2,106
505,A*AB**,Apuesto,Tec,-1.130330002784863,estresHistory,57,4,130
506,A*A***,Apuesto,Tec,-1.9009696842451342,estresHistory,57,6,237
507,A*BA**,Apuesto,Tec,0.38552150708379035,estresHistory,57,1,13
508,A*BB**,Apuesto,Tec,0.4327027360264759,estresHistory,57,15,254
509,A*B***,Apuesto,Tec,0.5071050253190731,estresHistory,57,16,267
510,A**A**,Apuesto,Tec,-1.3681464842764062,estresHistory,57,3,120
511,A**B**,Apuesto,Tec,-0.3057574594875416,estresHistory,57,19,384
512,A*****,Apuesto,Tec,-0.9536538465453108,estresHistory,57,22,506
513,BAAA**,Apuesto,Tec,-0.9160010370637495,estresHistory,57,0,15
514,BAAB**,Apuesto,Tec,0.7148389341483303,estresHistory,57,3,38
515,BAA***,Apuesto,Tec,0.11797986389456097,estresHistory,57,3,53
516,BABA**,Apuesto,Tec,-0.6257478352240116,estresHistory,57,0,7
517,BABB**,Apuesto,Tec,-0.548987349931289,estresHistory,57,3,77
518,BAB***,Apuesto,Tec,-0.7062532111952352,estresHistory,57,3,84
519,BA*A**,Apuesto,Tec,-1.1093323456878923,estresHistory,57,0,22
520,BA*B**,Apuesto,Tec,-0.0383055546005702,estresHistory,57,6,115
521,BA****,Apuesto,Tec,-0.4980294785992274,estresHistory,57,6,138
522,BBAA**,Apuesto,Tec,0.2869163932203477,estresHistory,57,2,31
523,BBAB**,Apuesto,Tec,-0.009423488774083453,estresHistory,57,2,38
524,BBA***,Apuesto,Tec,0.1557241999176621,estresHistory,57,4,70
525,BBBA**,Apuesto,Tec,-0.6133993161384858,estresHistory,57,1,34
526,BBBB**,Apuesto,Tec,1.7751307136811927,estresHistory,57,24,319
527,BBB***,Apuesto,Tec,1.4241189031881818,estresHistory,57,25,358
528,BB*A**,Apuesto,Tec,-0.24549190775601643,estresHistory,57,3,65
529,BB*B**,Apuesto,Tec,1.6749240496321398,estresHistory,57,26,357
530,BB****,Apuesto,Tec,1.3654416397799678,estresHistory,57,29,428
531,B*AA**,Apuesto,Tec,-0.2875374535336329,estresHistory,57,2,46
532,B*AB**,Apuesto,Tec,0.49880404497785863,estresHistory,57,5,76
533,B*A***,Apuesto,Tec,0.1949219052636916,estresHistory,57,7,123
534,B*BA**,Apuesto,Tec,-0.8171440793833489,estresHistory,57,1,41
535,B*BB**,Apuesto,Tec,1.3511479077568211,estresHistory,57,27,396
536,B*B***,Apuesto,Tec,0.9737859196893576,estresHistory,57,28,442
537,B**A**,Apuesto,Tec,-0.7700393552858142,estresHistory,57,3,87
538,B**B**,Apuesto,Tec,1.4377523670158878,estresHistory,57,32,472
539,B*****,Apuesto,Tec,0.9414562540612805,estresHistory,57,35,566
540,*AAA**,Apuesto,Tec,-1.7471517871229196,estresHistory,57,2,118
541,*AAB**,Apuesto,Tec,-0.4692405165549296,estresHistory,57,7,157
542,*AA***,Apuesto,Tec,-1.4990235398835399,estresHistory,57,9,275
543,*ABA**,Apuesto,Tec,-0.006663412814589715,estresHistory,57,1,19
544,*ABB**,Apuesto,Tec,-0.43567714616835723,estresHistory,57,12,256
545,*AB***,Apuesto,Tec,-0.4221086148862513,estresHistory,57,13,275
546,*A*A**,Apuesto,Tec,-1.6381990934349058,estresHistory,57,3,138
547,*A*B**,Apuesto,Tec,-0.6323269029655616,estresHistory,57,19,413
548,*A****,Apuesto,Tec,-1.3761154954770145,estresHistory,57,22,552
549,*BAA**,Apuesto,Tec,0.15228242883252435,estresHistory,57,2,34
550,*BAB**,Apuesto,Tec,-0.3799578921005675,estresHistory,57,2,49
551,*BA***,Apuesto,Tec,-0.24347999401747708,estresHistory,57,4,85
552,*BBA**,Apuesto,Tec,-0.6445505292887994,estresHistory,57,1,35
553,*BBB**,Apuesto,Tec,2.0386805519357742,estresHistory,57,30,395
554,*BB***,Apuesto,Tec,1.7031596075110413,estresHistory,57,31,435
555,*B*A**,Apuesto,Tec,-0.3521600215483143,estresHistory,57,3,69
556,*B*B**,Apuesto,Tec,1.7966739528955378,estresHistory,57,32,444
557,*B****,Apuesto,Tec,1.447549201921535,estresHistory,57,35,521
558,**AA**,Apuesto,Tec,-1.4673718233929944,estresHistory,57,4,152
559,**AB**,Apuesto,Tec,-0.5949592765633845,estresHistory,57,9,206
560,**A***,Apuesto,Tec,-1.4284676379104266,estresHistory,57,13,360
561,**BA**,Apuesto,Tec,-0.5228650184403758,estresHistory,57,2,54
562,**BB**,Apuesto,Tec,1.314816090055958,estresHistory,57,42,651
563,**B***,Apuesto,Tec,1.0704239895080567,estresHistory,57,44,710
564,***A**,Apuesto,Tec,-1.5409036419072446,estresHistory,57,6,207
565,***B**,Apuesto,Tec,0.8542525043590657,estresHistory,57,51,857
566,******,Apuesto,Tec,0.0,estresHistory,57,57,1076
567,AAAA**,Apuesto,Lab,-0.7611697056282004,estresHistory,48,3,103
568,AAAB**,Apuesto,Lab,-1.4691270029445838,estresHistory,48,2,119
569,AAA***,Apuesto,Lab,-1.5940837096279847,estresHistory,48,5,222
570,AABA**,Apuesto,Lab,0.649773814116464,estresHistory,48,1,12
571,AABB**,Apuesto,Lab,0.0053836434698526685,estresHistory,48,8,179
572,AAB***,Apuesto,Lab,0.16807992359793233,estresHistory,48,9,191
573,AA*A**,Apuesto,Lab,-0.5283246856604765,estresHistory,48,4,116
574,AA*B**,Apuesto,Lab,-0.9242051945331369,estresHistory,48,10,298
575,AA****,Apuesto,Lab,-1.0637684667916139,estresHistory,48,14,414
576,ABAA**,Apuesto,Lab,-0.37426971693108324,estresHistory,48,0,3
577,ABAB**,Apuesto,Lab,-0.7166719452042207,estresHistory,48,0,11
578,ABA***,Apuesto,Lab,-0.836892528977506,estresHistory,48,0,15
579,ABBA**,Apuesto,Lab,-0.21608472181968594,estresHistory,48,0,1
580,ABBB**,Apuesto,Lab,1.4846032104932971,estresHistory,48,6,75
581,ABB***,Apuesto,Lab,1.4500171247585234,estresHistory,48,6,76
582,AB*A**,Apuesto,Lab,-0.4321694436393719,estresHistory,48,0,4
583,AB*B**,Apuesto,Lab,1.1300992178344484,estresHistory,48,6,86
584,AB****,Apuesto,Lab,0.9574565570845035,estresHistory,48,6,92
585,A*AA**,Apuesto,Lab,-0.8132851370775946,estresHistory,48,3,106
586,A*AB**,Apuesto,Lab,-1.614068771336343,estresHistory,48,2,130
587,A*A***,Apuesto,Lab,-1.7533566915918115,estresHistory,48,5,237
588,A*BA**,Apuesto,Lab,0.5643513686748286,estresHistory,48,1,13
589,A*BB**,Apuesto,Lab,0.8112419517594327,estresHistory,48,14,254
590,A*B***,Apuesto,Lab,0.9157737874984622,estresHistory,48,15,267
591,A**A**,Apuesto,Lab,-0.598347631057291,estresHistory,48,4,120
592,A**B**,Apuesto,Lab,-0.279351357881113,estresHistory,48,16,384
593,A*****,Apuesto,Lab,-0.5539539345257113,estresHistory,48,20,506
594,BAAA**,Apuesto,Lab,0.4137968615499891,estresHistory,48,1,15
595,BAAB**,Apuesto,Lab,-1.3320356850129278,estresHistory,48,0,38
596,BAA***,Apuesto,Lab,-0.9077597970578404,estresHistory,48,1,53
597,BABA**,Apuesto,Lab,-0.5717064360554615,estresHistory,48,0,7
598,BABB**,Apuesto,Lab,-0.2400951097612461,estresHistory,48,3,77
599,BAB***,Apuesto,Lab,-0.39491099890218156,estresHistory,48,3,84
600,BA*A**,Apuesto,Lab,0.019195590618941678,estresHistory,48,1,22
601,BA*B**,Apuesto,Lab,-0.9621627009517101,estresHistory,48,3,115
602,BA****,Apuesto,Lab,-0.8890603981232763,estresHistory,48,4,138
603,BBAA**,Apuesto,Lab,-0.33311883814641846,estresHistory,48,1,31
604,BBAB**,Apuesto,Lab,-0.5462514760908279,estresHistory,48,1,38
605,BBA***,Apuesto,Lab,-0.6499811145900305,estresHistory,48,2,70
606,BBBA**,Apuesto,Lab,-0.42925776206295296,estresHistory,48,1,34
607,BBBB**,Apuesto,Lab,1.8359355002411122,estresHistory,48,21,319
608,BBB***,Apuesto,Lab,1.5436617814369624,estresHistory,48,22,358
609,BB*A**,Apuesto,Lab,-0.5405072242470349,estresHistory,48,2,65
610,BB*B**,Apuesto,Lab,1.55725867707786,estresHistory,48,22,357
611,BB****,Apuesto,Lab,1.1489334191960465,estresHistory,48,24,428
612,B*AA**,Apuesto,Lab,-0.037169946426994796,estresHistory,48,2,46
613,B*AB**,Apuesto,Lab,-1.3281495886320949,estresHistory,48,1,76
614,B*A***,Apuesto,Lab,-1.0862164544055624,estresHistory,48,3,123
615,B*BA**,Apuesto,Lab,-0.6271273623492523,estresHistory,48,1,41
616,B*BB**,Apuesto,Lab,1.5419305487727177,estresHistory,48,24,396
617,B*B***,Apuesto,Lab,1.2170985879436325,estresHistory,48,25,442
618,B**A**,Apuesto,Lab,-0.45754259922840085,estresHistory,48,3,87
619,B**B**,Apuesto,Lab,0.8794014956100628,estresHistory,48,25,472
620,B*****,Apuesto,Lab,0.5601009631047442,estresHistory,48,28,566
621,*AAA**,Apuesto,Lab,-0.5636126456313314,estresHistory,48,4,118
622,*AAB**,Apuesto,Lab,-1.934363322789979,estresHistory,48,2,157
623,*AA***,Apuesto,Lab,-1.8307710600216909,estresHistory,48,6,275
624,*ABA**,Apuesto,Lab,0.16937521970113809,estresHistory,48,1,19
625,*ABB**,Apuesto,Lab,-0.12717486232096084,estresHistory,48,11,256
626,*AB***,Apuesto,Lab,-0.07818239402227818,estresHistory,48,12,275
627,*A*A**,Apuesto,Lab,-0.47672031692472217,estresHistory,48,5,138
628,*A*B**,Apuesto,Lab,-1.2927754058981007,estresHistory,48,13,413
629,*A****,Apuesto,Lab,-1.3657807150479986,estresHistory,48,18,552
630,*BAA**,Apuesto,Lab,-0.42925776206295296,estresHistory,48,1,34
631,*BAB**,Apuesto,Lab,-0.8206074554819025,estresHistory,48,1,49
632,*BA***,Apuesto,Lab,-0.941413432441892,estresHistory,48,2,85
633,*BBA**,Apuesto,Lab,-0.4596060537698009,estresHistory,48,1,35
634,*BBB**,Apuesto,Lab,2.285922582437688,estresHistory,48,27,395
635,*BB***,Apuesto,Lab,1.996117106793256,estresHistory,48,28,435
636,*B*A**,Apuesto,Lab,-0.6286606363973803,estresHistory,48,2,69
637,*B*B**,Apuesto,Lab,1.8834882725464206,estresHistory,48,28,444
638,*B****,Apuesto,Lab,1.4342267969188531,estresHistory,48,30,521
639,**AA**,Apuesto,Lab,-0.6996108477206058,estresHistory,48,5,152
640,**AB**,Apuesto,Lab,-2.088927864114162,estresHistory,48,3,206
641,**A***,Apuesto,Lab,-2.0575521087479864,estresHistory,48,8,360
642,**BA**,Apuesto,Lab,-0.2695495558501967,estresHistory,48,2,54
643,**BB**,Apuesto,Lab,1.7008631168951973,estresHistory,48,38,651
644,**B***,Apuesto,Lab,1.5137761526861733,estresHistory,48,40,710
645,***A**,Apuesto,Lab,-0.7521978964807668,estresHistory,48,7,207
646,***B**,Apuesto,Lab,0.4582565456903828,estresHistory,48,41,857
647,******,Apuesto,Lab,0.0,estresHistory,48,48,1076
648,AAAA**,Apuesto,Int,-2.123756041449738,estresHistory,110,4,103
649,AAAB**,Apuesto,Int,-1.5630042393382728,estresHistory,110,7,119
650,AAA***,Apuesto,Int,-2.590939765700972,estresHistory,110,11,222
651,AABA**,Apuesto,Int,0.7367969127892554,estresHistory,110,2,12
652,AABB**,Apuesto,Int,-0.8139859932368487,estresHistory,110,15,179
653,AAB***,Apuesto,Int,-0.6033201953353747,estresHistory,110,17,191
654,AA*A**,Apuesto,Int,-1.7955698486392682,estresHistory,110,6,116
655,AA*B**,Apuesto,Int,-1.6185644006586752,estresHistory,110,22,298
656,AA****,Apuesto,Int,-2.3236671801849083,estresHistory,110,28,414
657,ABAA**,Apuesto,Int,1.321275233030732,estresHistory,110,1,3
658,ABAB**,Apuesto,Int,-0.12394344124155478,estresHistory,110,1,11
659,ABA***,Apuesto,Int,0.39762454195653707,estresHistory,110,2,15
660,ABBA**,Apuesto,Int,-0.3374487155269168,estresHistory,110,0,1
661,ABBB**,Apuesto,Int,-0.2543366266262908,estresHistory,110,7,75
662,ABB***,Apuesto,Int,-0.291365841023113,estresHistory,110,7,76
663,AB*A**,Apuesto,Int,0.9755335594323595,estresHistory,110,1,4
664,AB*B**,Apuesto,Int,-0.2818418386313017,estresHistory,110,8,86
665,AB****,Apuesto,Int,0.20469213437791295,estresHistory,110,10,92
666,A*AA**,Apuesto,Int,-1.8712068787607368,estresHistory,110,5,106
667,A*AB**,Apuesto,Int,-1.5314693499205903,estresHistory,110,8,130
668,A*A***,Apuesto,Int,-2.4075745985989423,estresHistory,110,13,237
669,A*BA**,Apuesto,Int,0.6143001418860214,estresHistory,110,2,13
670,A*BB**,Apuesto,Int,-0.8215285233158625,estresHistory,110,22,254
671,A*B***,Apuesto,Int,-0.6657301021747187,estresHistory,110,24,267
672,A**A**,Apuesto,Int,-1.5872828093499973,estresHistory,110,7,120
673,A**B**,Apuesto,Int,-1.5592251112290665,estresHistory,110,30,384
674,A*****,Apuesto,Int,-2.014555028182857,estresHistory,110,38,506
675,BAAA**,Apuesto,Int,-1.306933255434833,estresHistory,110,0,15
676,BAAB**,Apuesto,Int,-1.5447030657681762,estresHistory,110,1,38
677,BAA***,Apuesto,Int,-2.0032554678093617,estresHistory,110,1,53
678,BABA**,Apuesto,Int,-0.8928053815224023,estresHistory,110,0,7
679,BABB**,Apuesto,Int,0.4244127461679305,estresHistory,110,9,77
680,BAB***,Apuesto,Int,0.14861355438053372,estresHistory,110,9,84
681,BA*A**,Apuesto,Int,-1.582774773439624,estresHistory,110,0,22
682,BA*B**,Apuesto,Int,-0.5406646536843318,estresHistory,110,10,115
683,BA****,Apuesto,Int,-1.1542445174244549,estresHistory,110,10,138
684,BBAA**,Apuesto,Int,-1.2859826195522894,estresHistory,110,1,31
685,BBAB**,Apuesto,Int,-1.5447030657681762,estresHistory,110,1,38
686,BBA***,Apuesto,Int,-2.0342415778419203,estresHistory,110,2,70
687,BBBA**,Apuesto,Int,-1.4015540677273253,estresHistory,110,1,34
688,BBBB**,Apuesto,Int,4.3224894798332665,estresHistory,110,56,319
689,BBB***,Apuesto,Int,3.733617312517135,estresHistory,110,58,358
690,BB*A**,Apuesto,Int,-1.9017554419592406,estresHistory,110,2,65
691,BB*B**,Apuesto,Int,3.5820023497874702,estresHistory,110,57,357
692,BB****,Apuesto,Int,2.5919978562254222,estresHistory,110,60,428
693,B*AA**,Apuesto,Int,-1.8020029936134196,estresHistory,110,1,46
694,B*AB**,Apuesto,Int,-2.184540025448654,estresHistory,110,2,76
695,B*A***,Apuesto,Int,-2.849601193650941,estresHistory,110,3,123
696,B*BA**,Apuesto,Int,-1.6452180162374497,estresHistory,110,1,41
697,B*BB**,Apuesto,Int,4.06670146760226,estresHistory,110,65,396
698,B*B***,Apuesto,Int,3.424948583009305,estresHistory,110,67,442
699,B**A**,Apuesto,Int,-2.4397329795834883,estresHistory,110,2,87
700,B**B**,Apuesto,Int,2.8483480378976114,estresHistory,110,67,472
701,B*****,Apuesto,Int,1.684030898157547,estresHistory,110,70,566
702,*AAA**,Apuesto,Int,-2.4501554210588607,estresHistory,110,4,118
703,*AAB**,Apuesto,Int,-2.1207205629054036,estresHistory,110,8,157
704,*AA***,Apuesto,Int,-3.207360274994146,estresHistory,110,12,275
705,*ABA**,Apuesto,Int,0.04363449793099757,estresHistory,110,2,19
706,*ABB**,Apuesto,Int,-0.4478864769720894,estresHistory,110,24,256
707,*AB***,Apuesto,Int,-0.42066773937805324,estresHistory,110,26,275
708,*A*A**,Apuesto,Int,-2.278196644798857,estresHistory,110,6,138
709,*A*B**,Apuesto,Int,-1.6601746714282453,estresHistory,110,32,413
710,*A****,Apuesto,Int,-2.589477066692511,estresHistory,110,38,552
711,*BAA**,Apuesto,Int,-0.8354609082398621,estresHistory,110,2,34
712,*BAB**,Apuesto,Int,-1.41903758555345,estresHistory,110,2,49
713,*BA***,Apuesto,Int,-1.6790084333997177,estresHistory,110,4,85
714,*BBA**,Apuesto,Int,-1.4384260142636438,estresHistory,110,1,35
715,*BBB**,Apuesto,Int,3.9227404338146807,estresHistory,110,64,395
716,*BB***,Apuesto,Int,3.407387436313005,estresHistory,110,66,435
717,*B*A**,Apuesto,Int,-1.6109282964137117,estresHistory,110,3,69
718,*B*B**,Apuesto,Int,3.2285448367077394,estresHistory,110,66,444
719,*B****,Apuesto,Int,2.565140467030241,estresHistory,110,71,521
720,**AA**,Apuesto,Int,-2.5539356100265076,estresHistory,110,6,152
721,**AB**,Apuesto,Int,-2.5434806934373184,estresHistory,110,10,206
722,**A***,Apuesto,Int,-3.619107980252202,estresHistory,110,16,360
723,**BA**,Apuesto,Int,-1.132160241406487,estresHistory,110,3,54
724,**BB**,Apuesto,Int,2.7747430287210575,estresHistory,110,88,651
725,**B***,Apuesto,Int,2.4052816443429452,estresHistory,110,92,710
726,***A**,Apuesto,Int,-2.7902096567389254,estresHistory,110,9,207
727,***B**,Apuesto,Int,1.1713556819206186,estresHistory,110,98,857
